
   # PLAYER                  :  RATING  POINTS  PLAYED   (%)  CFS(%)    W    D    L
1836 alcaserser              :  1691.1     3.0       5    60     ---    3    0    2
1837 JuanMata10              :  1690.9     4.0       5    80     ---    4    0    1
1838 Digiyus81               :  1690.9     1.0       4    25     ---    1    0    3
1839 adiosko                 :  1690.2    15.0      25    60     ---   13    4    8
1840 AmirAliHajizadeh1400    :  1690.2    22.0      30    73     ---   22    0    8
1841 wurmendspiel            :  1690.1     6.5       8    81     ---    6    1    1
1842 luluc04                 :  1689.6    13.0      23    57     ---   12    2    9
1843 johnn7                  :  1689.6     1.0       2    50     ---    1    0    1
1844 Yuki_Zont               :  1689.6     5.0       7    71     ---    5    0    2
1845 KremlinFoundYou         :  1689.2     6.5      10    65     ---    6    1    3
1846 joku17                  :  1689.1     4.0       6    67     ---    4    0    2
1847 josh_v                  :  1688.6    10.5      24    44     ---    9    3   12
1848 sam_h                   :  1688.5     1.0       2    50     ---    1    0    1
1849 gregdere                :  1688.2     3.0       4    75     ---    3    0    1
1850 Nukeldore               :  1688.1     4.0       8    50     ---    4    0    4
1851 marcushh1910            :  1687.8     6.0       7    86     ---    6    0    1
1852 Omarbasha7              :  1687.8     1.0       2    50     ---    1    0    1
1853 Orange_buaya            :  1687.5     2.0       3    67     ---    2    0    1
1854 El_Camorrista           :  1687.3     4.0       5    80     ---    4    0    1
1855 Dessaints               :  1687.2    16.0      21    76     ---   16    0    5
1856 kronk18                 :  1687.1    12.0      18    67     ---   12    0    6
1857 Elitestef               :  1686.8     2.0       4    50     ---    2    0    2
1858 KrullFelix              :  1686.5     4.5       8    56     ---    4    1    3
1859 hi_player               :  1686.3     6.0       9    67     ---    5    2    2
1860 mschnitzel              :  1686.3    15.0      29    52     ---   13    4   12
1861 Shawkat111              :  1685.8     2.0       3    67     ---    2    0    1
1862 amkw97                  :  1685.8     0.5       1    50     ---    0    1    0
1863 Trollblume              :  1685.5     2.5      10    25     ---    1    3    6
1864 cubicinfinity           :  1685.3     1.0       2    50     ---    1    0    1
1865 zinu91x                 :  1685.3     3.5       5    70     ---    3    1    1
1866 Bogle11                 :  1685.1     1.0       3    33     ---    1    0    2
1867 Bxh2bro                 :  1685.1     4.5       9    50     ---    4    1    4
1868 ts3n3r                  :  1685.0     1.0       3    33     ---    1    0    2
1869 Hvide-Kinappfel         :  1684.9     1.0       2    50     ---    1    0    1
1870 wrd1396                 :  1684.8     1.5       2    75     ---    1    1    0
1871 Richitch                :  1684.5     2.0       7    29     ---    2    0    5
1872 stevenomen              :  1684.3     2.5       6    42     ---    1    3    2
1873 StanleyLessa            :  1684.0     1.0       2    50     ---    1    0    1
1874 dariusg                 :  1684.0    11.0      15    73     ---   11    0    4
1875 BABBIS777               :  1683.9     9.0      11    82     ---    9    0    2
1876 JensWilhelm             :  1683.6     1.5       2    75     ---    1    1    0
1877 BHAVIKCHAMP             :  1683.5     2.0       4    50     ---    2    0    2
1878 geotracman              :  1683.3     8.0      13    62     ---    7    2    4
1879 Xandir8                 :  1683.2    21.5      32    67     ---   20    3    9
1880 Lars1540                :  1682.7     9.5      12    79     ---    9    1    2
1881 HansGruberWins          :  1682.6     6.5       9    72     ---    6    1    2
1882 thebearcanrun           :  1682.5    24.0      33    73     ---   24    0    9
1883 Schalkeschorsch         :  1682.4    14.0      28    50     ---   14    0   14
1884 khalil-D7               :  1682.3     6.0       7    86     ---    6    0    1
1885 AtlasCantPlay           :  1682.0    13.0      18    72     ---   12    2    4
1886 gloup                   :  1681.8     3.0       7    43     ---    3    0    4
1887 lakshay2010             :  1681.7     1.0       2    50     ---    1    0    1
1888 King-stays-alive        :  1681.6    13.0      26    50     ---   12    2   12
1889 nat4k                   :  1681.5     1.0       2    50     ---    1    0    1
1890 Leo-Paul-V              :  1681.5     2.0       3    67     ---    2    0    1
1891 freund68                :  1681.4     5.5      13    42     ---    5    1    7
1892 zeewaterman             :  1681.2     4.0       6    67     ---    4    0    2
1893 round_a                 :  1681.0     7.0      15    47     ---    6    2    7
1894 Prince_Patel            :  1680.7     1.0       2    50     ---    1    0    1
1895 KillerJmX               :  1680.7     2.5       5    50     ---    2    1    2
1896 Thompson1986            :  1680.7     0.5       1    50     ---    0    1    0
1897 funkmob79               :  1680.7     3.0       8    38     ---    3    0    5
1898 Wriedt                  :  1680.6     4.0       6    67     ---    4    0    2
1899 yosefsha                :  1680.4     3.0       5    60     ---    3    0    2
1900 AlvinGu                 :  1679.9     2.0       4    50     ---    2    0    2
1901 Tanek11                 :  1679.9     8.0      13    62     ---    8    0    5
1902 Matt_Schacher           :  1679.7     3.0       5    60     ---    3    0    2
1903 movilmate               :  1679.6     6.0      12    50     ---    6    0    6
1904 MP19                    :  1679.6    20.0      29    69     ---   19    2    8
1905 dchiesa                 :  1679.2    12.5      16    78     ---   12    1    3
1906 IdeaPoweR               :  1678.6    12.5      16    78     ---   12    1    3
1907 elcaballerocabalLo      :  1678.3     0.5       4    12     ---    0    1    3
1908 josejose78              :  1678.3    14.0      21    67     ---   14    0    7
1909 yaKyT1977               :  1678.3    28.5      49    58     ---   26    5   18
1910 WinnerRabbit            :  1678.1     1.0       3    33     ---    1    0    2
1911 Arturvalentin           :  1678.1     9.0      19    47     ---    9    0   10
1912 p_j_n                   :  1678.0     3.5       5    70     ---    3    1    1
1913 grabz                   :  1677.3    14.0      29    48     ---   13    2   14
1914 ag_R-PR                 :  1677.0     6.5      22    30     ---    6    1   15
1915 Schwirzl                :  1677.0     7.0      18    39     ---    7    0   11
1916 vierpfotenantrieb       :  1676.9     7.0      15    47     ---    7    0    8
1917 Capafranka              :  1676.7     1.0       2    50     ---    1    0    1
1918 NapalmA                 :  1676.7     2.0       3    67     ---    2    0    1
1919 ErsterVerliererFlo      :  1675.8     8.5      10    85     ---    8    1    1
1920 DiFinO67                :  1675.8     4.0       8    50     ---    4    0    4
1921 yuzhnouralsk75_75       :  1675.7     3.0       7    43     ---    3    0    4
1922 Reda_Abd_EL_Mottelb     :  1675.5     1.5       2    75     ---    1    1    0
1923 vcap                    :  1675.5    12.5      19    66     ---   12    1    6
1924 Claudius55              :  1675.2     2.5       4    62     ---    2    1    1
1925 dlakavidykobraz         :  1675.2    10.0      35    29     ---    9    2   24
1926 Cypex2                  :  1675.1    28.5      44    65     ---   26    5   13
1927 microcephalec           :  1674.8     2.0       3    67     ---    2    0    1
1928 tomich17                :  1674.8     5.5       9    61     ---    5    1    3
1929 Darshan1304             :  1674.7     1.0       3    33     ---    1    0    2
1930 katapliksi              :  1674.7     4.0       7    57     ---    4    0    3
1931 acilamaster             :  1674.7     4.0       6    67     ---    4    0    2
1932 petrea                  :  1674.5     1.0       5    20     ---    1    0    4
1933 akb789                  :  1674.5     2.5       5    50     ---    2    1    2
1934 garrincha11             :  1674.5     8.5      15    57     ---    8    1    6
1935 Lazy_Pudding            :  1674.5    17.0      20    85     ---   17    0    3
1936 JMKawa66                :  1674.4     4.0       7    57     ---    4    0    3
1937 Alboto1                 :  1674.4    29.0      48    60     ---   27    4   17
1938 Dirk16                  :  1673.9    13.5      21    64     ---   11    5    5
1939 Kumskiy                 :  1673.9     2.0       6    33     ---    2    0    4
1940 undamagedone            :  1673.2     2.0       4    50     ---    2    0    2
1941 wolffighter             :  1673.0     6.0      10    60     ---    6    0    4
1942 swix                    :  1672.9    12.5      21    60     ---   12    1    8
1943 Coolman11               :  1672.8    68.0     131    52     ---   58   20   53
1944 El_Alfonso              :  1672.7    14.5      33    44     ---   14    1   18
1945 thrind                  :  1672.4     5.0       6    83     ---    5    0    1
1946 berlin108               :  1672.2     8.0      11    73     ---    8    0    3
1947 nail111                 :  1671.8     6.0      10    60     ---    6    0    4
1948 KagamiM                 :  1671.8     1.5       3    50     ---    1    1    1
1949 banickasimona           :  1671.7     4.0       5    80     ---    4    0    1
1950 Habnes                  :  1671.6     4.5       7    64     ---    4    1    2
1951 barrenriverjohn         :  1671.5     2.5       5    50     ---    2    1    2
1952 VLK31                   :  1671.3     0.5       3    17     ---    0    1    2
1953 Hammi69                 :  1670.9     2.0       8    25     ---    2    0    6
1954 Gleber13                :  1670.8     9.0      13    69     ---    9    0    4
1955 mrdoyl01                :  1670.8     2.0       3    67     ---    2    0    1
1956 mambas                  :  1670.7     1.0       3    33     ---    1    0    2
1957 viktoros24              :  1670.6     2.0       4    50     ---    2    0    2
1958 Grobalkorn              :  1670.4     1.0       3    33     ---    1    0    2
1959 gumpu                   :  1670.1     8.0      11    73     ---    8    0    3
1960 Elias_Schach_TTV1       :  1670.1     2.0       3    67     ---    2    0    1
1961 NArayan0811             :  1670.0     1.0       2    50     ---    1    0    1
1962 fish1800                :  1669.8     1.0       2    50     ---    1    0    1
1963 El_Tade0                :  1669.7     1.0       5    20     ---    1    0    4
1964 Schokocake              :  1669.5     9.0      16    56     ---    9    0    7
