
   # PLAYER                  :  RATING  POINTS  PLAYED   (%)  CFS(%)     W    D     L
11284 Nestor_Bacaron          :   760.7     4.0      13    31     ---     4    0     9
11285 AsalparkhyalA           :   760.2     1.0       4    25     ---     1    0     3
11286 Sonsibar                :   760.2    11.0      36    31     ---    11    0    25
11287 Khanhdang1072013        :   760.1    10.0      20    50     ---    10    0    10
11288 OTR-SNR                 :   759.7     2.0       5    40     ---     2    0     3
11289 pepinpineda             :   759.7     1.0       2    50     ---     1    0     1
11290 MP_Fatum                :   759.3     5.0       9    56     ---     5    0     4
11291 ARYAMAN_123             :   759.3     2.0      10    20     ---     2    0     8
11292 Diplodo                 :   758.5     1.0       3    33     ---     1    0     2
11293 kandirao                :   758.1     1.0       2    50     ---     1    0     1
11294 TimofeySavka            :   757.9     1.0       6    17     ---     1    0     5
11295 good4u_5364             :   757.8     1.0       5    20     ---     1    0     4
11296 Masterys                :   757.5     1.0       6    17     ---     1    0     5
11297 AmrendraPSingh          :   757.2     1.0       5    20     ---     1    0     4
11298 TomCr13                 :   757.1    12.5      45    28     ---    11    3    31
11299 TunaaMTK                :   756.8     5.0      17    29     ---     5    0    12
11300 GordeyBez               :   756.7     5.0      14    36     ---     5    0     9
11301 robothebas12            :   756.4     1.0      12     8     ---     1    0    11
11302 hrl575                  :   756.0     2.0       5    40     ---     2    0     3
11303 Arueran                 :   756.0     1.0       3    33     ---     1    0     2
11304 KeinProfi               :   755.6     1.0       7    14     ---     1    0     6
11305 Geroy33256              :   754.5     2.0       7    29     ---     2    0     5
11306 Scoratio_Caxton         :   754.0     3.0       7    43     ---     3    0     4
11307 Tahaamin90              :   753.7    12.5      53    24     ---    12    1    40
11308 imghettofabulous        :   753.2     1.0       3    33     ---     1    0     2
11309 chelovek_777            :   753.0     2.0       4    50     ---     2    0     2
11310 vakumzz                 :   752.7     1.0      12     8     ---     1    0    11
11311 jacobantony             :   752.5     2.0       7    29     ---     2    0     5
11312 UnidedMold183           :   752.5     1.0       5    20     ---     1    0     4
11313 Druiden                 :   752.3     1.0       3    33     ---     1    0     2
11314 COMAND_YT               :   752.2     1.0       4    25     ---     1    0     3
11315 kubalol                 :   751.9     1.0       3    33     ---     1    0     2
11316 apoorvshivakumar        :   751.9     1.0       3    33     ---     1    0     2
11317 Daniel_prince1234       :   751.9     2.0       7    29     ---     2    0     5
11318 tskyhard1               :   751.8    11.0      32    34     ---    11    0    21
11319 Technoblade300          :   751.8     1.0       3    33     ---     1    0     2
11320 HunnAnhh1234            :   751.7     1.0       7    14     ---     1    0     6
11321 Rost2016                :   751.6     6.0      23    26     ---     6    0    17
11322 DontStopTheMusic        :   751.5     1.0       4    25     ---     1    0     3
11323 facupercar98            :   751.5     2.0       5    40     ---     2    0     3
11324 isslam8                 :   748.9    16.0      36    44     ---    15    2    19
11325 Dakshkumar06            :   748.3     7.5      17    44     ---     7    1     9
11326 HR08                    :   748.0     1.0       3    33     ---     1    0     2
11327 Kalaichev               :   747.9     1.0       6    17     ---     1    0     5
11328 Viraj2G                 :   746.4     1.0       4    25     ---     1    0     3
11329 Stornefis210            :   746.3    13.5      44    31     ---    13    1    30
11330 IliaBurov               :   745.9     3.5      11    32     ---     3    1     7
11331 Achiles007              :   745.9     3.0       9    33     ---     3    0     6
11332 Lenka205                :   745.4     1.0       7    14     ---     1    0     6
11333 KsenijaGaide            :   744.9     5.0      20    25     ---     5    0    15
11334 A61743096JHOEL          :   744.9     2.0       6    33     ---     2    0     4
11335 jpmont                  :   744.4     7.0      16    44     ---     7    0     9
11336 tyagiaman               :   744.4     2.0       8    25     ---     2    0     6
11337 dgcdjoder               :   744.2     2.5      13    19     ---     2    1    10
11338 devil_sonu              :   743.8     1.0       9    11     ---     1    0     8
11339 zk-ss                   :   743.7     1.0       9    11     ---     1    0     8
11340 pampanrt                :   743.6     1.0       4    25     ---     1    0     3
11341 hnickzar                :   742.9     3.0       7    43     ---     3    0     4
11342 chessliku1              :   742.8     1.0       8    12     ---     1    0     7
11343 nldnz                   :   741.7     2.0       6    33     ---     2    0     4
11344 XIS-YulS                :   741.6     8.0      15    53     ---     8    0     7
11345 Fraserpotato2           :   741.2     1.0       6    17     ---     1    0     5
11346 Anton_fb                :   740.7     1.0       7    14     ---     1    0     6
11347 Guzel-2014              :   740.7     3.0       6    50     ---     2    2     2
11348 ROD666                  :   740.4     1.0       6    17     ---     1    0     5
11349 soufiane-belaidi-12     :   740.2     7.0      31    23     ---     7    0    24
11350 SUDHANVASS              :   740.2     2.0       5    40     ---     2    0     3
11351 lilit2709               :   738.8     1.0       9    11     ---     1    0     8
11352 F4123                   :   738.7     1.0       5    20     ---     1    0     4
11353 Diviksaini              :   738.5     2.0       5    40     ---     2    0     3
11354 MaksimMaksimkin-2013    :   738.1     4.0      17    24     ---     4    0    13
11355 DIerSlenden000          :   738.0     1.0       3    33     ---     1    0     2
11356 mr__m                   :   737.9     2.0      23     9     ---     2    0    21
11357 vova_2                  :   737.8     6.0      20    30     ---     6    0    14
11358 Gkindr                  :   736.6     1.0       3    33     ---     1    0     2
11359 uygunb-bjksatranc       :   736.0     9.0      30    30     ---     9    0    21
11360 sabsalexanderariza      :   735.7     2.0      10    20     ---     2    0     8
11361 ArtyomBakuto            :   735.0     2.0       8    25     ---     2    0     6
11362 msert35                 :   734.7     1.0      11     9     ---     1    0    10
11363 ninja_naren             :   734.6     1.0       3    33     ---     1    0     2
11364 chenhaohui              :   734.3     1.0       4    25     ---     1    0     3
11365 nahuel123456            :   734.2     2.0       5    40     ---     2    0     3
11366 lordahmedz              :   733.6     1.0       4    25     ---     1    0     3
11367 Amirt3021               :   733.0     1.0       8    12     ---     1    0     7
11368 Avyann123               :   732.8     1.0       3    33     ---     1    0     2
11369 Fung0918                :   732.4     4.0       9    44     ---     4    0     5
11370 mishania15              :   732.3     1.0       3    33     ---     1    0     2
11371 shiva012016             :   732.2     1.0       4    25     ---     1    0     3
11372 amar_msc                :   732.0     1.0       6    17     ---     1    0     5
11373 retinho                 :   731.8     1.0       4    25     ---     1    0     3
11374 uoegeyildiz             :   731.8     5.0      24    21     ---     5    0    19
11375 Chiter11                :   731.6     2.0       9    22     ---     2    0     7
11376 CHeRmeN-2012            :   731.4     3.0      10    30     ---     3    0     7
11377 aaravl                  :   731.1     3.0      20    15     ---     3    0    17
11378 Misterio280             :   731.1     1.0       6    17     ---     1    0     5
11379 Rrrrrrrroarrr           :   730.8     1.0       4    25     ---     1    0     3
11380 RafaelBittencouT07      :   729.2    23.5      97    24     ---    23    1    73
11381 just_t_n                :   728.0   151.0     377    40     ---   151    0   226
11382 Domenikaguerra2012      :   727.0     6.0      19    32     ---     6    0    13
11383 TristanityII            :   727.0     1.0       3    33     ---     1    0     2
11384 dinesh8h                :   726.5     1.0       2    50     ---     1    0     1
11385 Elisey_bond             :   726.2     1.0       6    17     ---     1    0     5
11386 Arman111216             :   726.1     8.5      18    47     ---     8    1     9
11387 gibrain90               :   725.8     2.0      12    17     ---     2    0    10
11388 stefil                  :   725.7    10.0      33    30     ---    10    0    23
11389 KSaiChinmay             :   725.5     1.0       7    14     ---     1    0     6
11390 Pb02cj5156              :   725.4     2.5       6    42     ---     2    1     3
